Userid	Notification id	Type	Category	Title	Action	Lat	Lng	Timestamp
"U4i73IFR"	"0"	"survey"	"event"	"bar1"	"close"	"61.493692229079876"	"23.758965863050147"	"2017-09-14 17:36:00.000"
"cuZ4j1Tm"	"0"	"data"	"commercial"	"bar1"	"swipe_away"	"61.501895161422254"	"23.738408605157748"	"2017-09-14 20:57:00.000"
"EejLt6rR"	"0"	"survey"	"announcement"	"bar1"	"read"	"61.497383664601095"	"23.735477627130752"	"2017-09-14 16:35:00.000"
"NM24bpPp"	"0"	"survey"	"event"	"bar1"	"trigger"	"61.49281550129015"	"23.773491194553518"	"2017-09-14 16:11:00.000"
"pQwmdeH3"	"0"	"advert"	"non-commercial"	"bar1"	"swipe_away"	"61.49176692960758"	"23.769612183075694"	"2017-09-14 20:00:00.000"
"d7sxyBkp"	"0"	"data"	"event"	"bar1"	"close"	"61.49604998870751"	"23.760526745888985"	"2017-09-14 16:04:00.000"
"YNz7Q8r9"	"0"	"advert"	"event"	"bar1"	"close"	"61.49858591172793"	"23.771227753557447"	"2017-09-14 18:36:00.000"
"jFhTnC2B"	"0"	"survey"	"commercial"	"bar1"	"history"	"61.49062592255996"	"23.770658706356137"	"2017-09-14 17:20:00.000"
"XbuZKL7C"	"0"	"advert"	"announcement"	"bar1"	"trigger"	"61.49835372313971"	"23.764179963458247"	"2017-09-14 16:30:00.000"
"CVAhg7LU"	"0"	"data"	"commercial"	"bar1"	"read"	"61.4967202531634"	"23.767147256249544"	"2017-09-14 17:21:00.000"
"hQBwMeDo"	"0"	"data"	"commercial"	"bar1"	"close"	"61.49592989049783"	"23.748153768895257"	"2017-09-14 20:35:00.000"
"LdptSCa8"	"0"	"advert"	"event"	"bar1"	"trigger"	"61.49364392790242"	"23.75873383339072"	"2017-09-14 18:50:00.000"
"mzflaAWu"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.49833415653619"	"23.741834138069677"	"2017-09-14 20:00:00.000"
"e5qBjk8D"	"0"	"survey"	"non-commercial"	"bar1"	"swipe_away"	"61.49084700430165"	"23.738588892107476"	"2017-09-14 18:33:00.000"
"OKbW02oq"	"0"	"survey"	"commercial"	"bar1"	"close"	"61.502455242884544"	"23.741530265416497"	"2017-09-14 18:22:00.000"
"OTVS2RQh"	"0"	"survey"	"non-commercial"	"bar1"	"show"	"61.49047005413415"	"23.75452613906448"	"2017-09-14 19:43:00.000"
"iuwwzXlc"	"0"	"data"	"commercial"	"bar1"	"answer"	"61.49539807795156"	"23.749868716221044"	"2017-09-14 21:24:00.000"
"JnwwDP9s"	"0"	"advert"	"announcement"	"bar1"	"answer"	"61.491086673325626"	"23.735242834597845"	"2017-09-14 17:44:00.000"
"k2sqVPqf"	"0"	"data"	"event"	"bar1"	"answer"	"61.500955325835605"	"23.76257806999699"	"2017-09-14 18:55:00.000"
"Xh9WuwwB"	"0"	"advert"	"event"	"bar1"	"trigger"	"61.497101858047614"	"23.760595424232086"	"2017-09-14 17:14:00.000"
"VMB2pZ5U"	"0"	"data"	"event"	"bar1"	"trigger"	"61.50265619704665"	"23.750423554494194"	"2017-09-14 20:13:00.000"
"aYLN4CaL"	"0"	"survey"	"commercial"	"bar1"	"trigger"	"61.49492109366747"	"23.74733862129558"	"2017-09-14 21:18:00.000"
"dKD9BEIl"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.491397487929895"	"23.768751302081636"	"2017-09-14 19:05:00.000"
"wc269iPq"	"0"	"data"	"non-commercial"	"bar1"	"answer"	"61.49620596203093"	"23.75061728086101"	"2017-09-14 19:54:00.000"
"EZFXD1CV"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.49829772433139"	"23.757093281025764"	"2017-09-14 16:57:00.000"
"nIui0qfc"	"0"	"advert"	"announcement"	"bar1"	"answer"	"61.490419645256345"	"23.745594888981923"	"2017-09-14 19:58:00.000"
"PeCJfFue"	"0"	"survey"	"commercial"	"bar1"	"read"	"61.49815977770099"	"23.750242174035296"	"2017-09-14 17:39:00.000"
"Vmfr2HOa"	"0"	"survey"	"event"	"bar1"	"trigger"	"61.49233941273392"	"23.73562094800631"	"2017-09-14 19:08:00.000"
"aqH4v5WM"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49788506967758"	"23.75609869036516"	"2017-09-14 20:25:00.000"
"wfAXGyFi"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.50105161844026"	"23.76226300133043"	"2017-09-14 19:60:00.000"
"ARaN738A"	"0"	"advert"	"announcement"	"bar1"	"trigger"	"61.49663240217283"	"23.771837187261216"	"2017-09-14 16:37:00.000"
"qZrxgpBu"	"0"	"survey"	"non-commercial"	"bar1"	"close"	"61.492866396376826"	"23.771758160880374"	"2017-09-14 20:08:00.000"
"QpdlAppJ"	"0"	"survey"	"event"	"bar1"	"swipe_away"	"61.50093596982132"	"23.763478235591293"	"2017-09-14 20:51:00.000"
"CyBLsCQe"	"0"	"data"	"event"	"bar1"	"history"	"61.49155275299861"	"23.751433339252937"	"2017-09-14 19:18:00.000"
"dN1v12sp"	"0"	"advert"	"announcement"	"bar1"	"swipe_away"	"61.4937048152496"	"23.752714629160536"	"2017-09-14 20:36:00.000"
"Sg0oNouA"	"0"	"survey"	"event"	"bar1"	"history"	"61.491091108549796"	"23.773950184319748"	"2017-09-14 17:22:00.000"
"0qYcoLq8"	"0"	"advert"	"event"	"bar1"	"history"	"61.49996726989409"	"23.75985470296103"	"2017-09-14 21:08:00.000"
"iVg9lM0K"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.49247749485446"	"23.759333238118074"	"2017-09-14 19:26:00.000"
"w3fnYHbo"	"0"	"data"	"event"	"bar1"	"read"	"61.49205443102903"	"23.741470113990967"	"2017-09-14 19:14:00.000"
"Sg0oNouA"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.497211657326204"	"23.762986466841504"	"2017-09-14 17:00:00.000"
"wIjYTfM6"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.496241384133604"	"23.734863453665458"	"2017-09-14 17:11:00.000"
"GcBjy1Cr"	"0"	"survey"	"event"	"bar1"	"read"	"61.502682063500764"	"23.755166965358615"	"2017-09-14 18:05:00.000"
"YzVOJVia"	"0"	"survey"	"commercial"	"bar1"	"read"	"61.49136896127498"	"23.740791013708936"	"2017-09-14 21:31:00.000"
"LvACOGxx"	"0"	"survey"	"event"	"bar1"	"swipe_away"	"61.50337642706675"	"23.739799440488316"	"2017-09-14 21:39:00.000"
"Je5w6TJB"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.49903696241237"	"23.76907735677206"	"2017-09-14 17:04:00.000"
"xBWVInH3"	"0"	"advert"	"commercial"	"bar1"	"show"	"61.50140411620162"	"23.7667951721506"	"2017-09-14 20:46:00.000"
"EZFXD1CV"	"0"	"data"	"commercial"	"bar1"	"trigger"	"61.494512555002984"	"23.76463548987865"	"2017-09-14 16:08:00.000"
"s1rOcaGM"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.502867201487966"	"23.765779950223116"	"2017-09-14 17:23:00.000"
"xL0Rgk1w"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.49664495200266"	"23.755915291935345"	"2017-09-14 16:31:00.000"
"nWtLQvlf"	"0"	"survey"	"commercial"	"bar1"	"read"	"61.49131637585233"	"23.753274289011024"	"2017-09-14 20:20:00.000"
"KPH3Nero"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.50322426733368"	"23.747679697280148"	"2017-09-14 17:23:00.000"
"IgpKyCNR"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.50015427050721"	"23.767840981523094"	"2017-09-14 20:23:00.000"
"0gGJ4U1b"	"0"	"data"	"non-commercial"	"bar1"	"swipe_away"	"61.49600461233168"	"23.751190369215827"	"2017-09-14 20:19:00.000"
"AAvft40f"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.49947663606784"	"23.755893956274438"	"2017-09-14 21:08:00.000"
"yjXvlD7K"	"0"	"survey"	"commercial"	"bar1"	"history"	"61.49423544357844"	"23.73819566375788"	"2017-09-14 16:27:00.000"
"vpzL65u7"	"0"	"data"	"announcement"	"bar1"	"close"	"61.50021486054533"	"23.767235887818355"	"2017-09-14 21:37:00.000"
"vnika0wy"	"0"	"advert"	"non-commercial"	"bar1"	"show"	"61.49235791199047"	"23.75317729762158"	"2017-09-14 20:51:00.000"
"SR1OkDk6"	"0"	"survey"	"event"	"bar1"	"trigger"	"61.49890910570054"	"23.746364987041947"	"2017-09-14 18:54:00.000"
"VKM8uu2x"	"0"	"data"	"event"	"bar1"	"close"	"61.49741464105647"	"23.769398949079342"	"2017-09-14 19:38:00.000"
"2LnWCGWD"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.49353821626921"	"23.76375873990509"	"2017-09-14 21:15:00.000"
"CREVnQUU"	"0"	"data"	"non-commercial"	"bar1"	"swipe_away"	"61.497792688785545"	"23.735163764114667"	"2017-09-14 18:53:00.000"
"m9YAVePu"	"0"	"data"	"non-commercial"	"bar1"	"swipe_away"	"61.500111230436794"	"23.73837252053768"	"2017-09-14 21:30:00.000"
"rgqMoEy8"	"0"	"data"	"event"	"bar1"	"close"	"61.4906372250496"	"23.77059635162593"	"2017-09-14 17:00:00.000"
"tUIRws4x"	"0"	"data"	"event"	"bar1"	"read"	"61.494072569206395"	"23.741250670122326"	"2017-09-14 19:11:00.000"
"xOSll7uj"	"0"	"data"	"event"	"bar1"	"close"	"61.4944142837625"	"23.755444022842156"	"2017-09-14 18:60:00.000"
"wc269iPq"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.49146602402678"	"23.74449449452786"	"2017-09-14 19:23:00.000"
"YBu772ay"	"0"	"survey"	"commercial"	"bar1"	"show"	"61.49733904424941"	"23.742309231367965"	"2017-09-14 19:50:00.000"
"wQuB8Qum"	"0"	"advert"	"commercial"	"bar1"	"trigger"	"61.49604976845376"	"23.754487707551124"	"2017-09-14 17:57:00.000"
"2d0wQPx1"	"0"	"data"	"commercial"	"bar1"	"trigger"	"61.49149899229048"	"23.750155676087502"	"2017-09-14 18:59:00.000"
"Zg60mcwM"	"0"	"data"	"non-commercial"	"bar1"	"close"	"61.49629926764877"	"23.743233200635355"	"2017-09-14 21:12:00.000"
"6gtu5fHO"	"0"	"advert"	"announcement"	"bar1"	"show"	"61.50173690934247"	"23.75597079763857"	"2017-09-14 16:55:00.000"
"NQdzfybm"	"0"	"advert"	"commercial"	"bar1"	"read"	"61.49079784927541"	"23.77335530764746"	"2017-09-14 20:57:00.000"
"H0ciyW1c"	"0"	"survey"	"commercial"	"bar1"	"history"	"61.5021591186537"	"23.753081983039575"	"2017-09-14 19:53:00.000"
"58XXUHCT"	"0"	"advert"	"event"	"bar1"	"show"	"61.50059520528067"	"23.76771867383602"	"2017-09-14 18:15:00.000"
"1ybONpcM"	"0"	"advert"	"event"	"bar1"	"swipe_away"	"61.49511866605679"	"23.76584450382115"	"2017-09-14 17:17:00.000"
"wIjYTfM6"	"0"	"data"	"event"	"bar1"	"close"	"61.49067276319101"	"23.768363917218835"	"2017-09-14 20:36:00.000"
"omhZfZ2I"	"0"	"data"	"non-commercial"	"bar1"	"close"	"61.49710159099275"	"23.74807248456197"	"2017-09-14 16:21:00.000"
"omWfpwzS"	"0"	"survey"	"non-commercial"	"bar1"	"swipe_away"	"61.49248012203897"	"23.7596162310687"	"2017-09-14 16:04:00.000"
"DW6veS4i"	"0"	"advert"	"non-commercial"	"bar1"	"close"	"61.50314169260679"	"23.760729339525053"	"2017-09-14 16:20:00.000"
"6rZHJmCg"	"0"	"survey"	"commercial"	"bar1"	"history"	"61.49362132948033"	"23.769725381888538"	"2017-09-14 19:37:00.000"
"jG6XkDLN"	"0"	"data"	"non-commercial"	"bar1"	"read"	"61.49544972739389"	"23.74401537203528"	"2017-09-14 16:45:00.000"
"LVsCn5WW"	"0"	"data"	"non-commercial"	"bar1"	"history"	"61.4953645548151"	"23.754187554823666"	"2017-09-14 19:29:00.000"
"JWP8BvDZ"	"0"	"advert"	"announcement"	"bar1"	"read"	"61.503315744497264"	"23.748936889955893"	"2017-09-14 21:28:00.000"
"xRUwsRbU"	"0"	"survey"	"announcement"	"bar1"	"read"	"61.49566262931195"	"23.76753034173312"	"2017-09-14 17:13:00.000"
"3QKUU6gr"	"0"	"data"	"commercial"	"bar1"	"trigger"	"61.49076271829229"	"23.771997606104936"	"2017-09-14 21:25:00.000"
"ZGlrDLqA"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.4971293362544"	"23.755445971619128"	"2017-09-14 20:17:00.000"
"zZLG4rZs"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.49811433698086"	"23.738111151059407"	"2017-09-14 20:12:00.000"
"OMk7K7Ok"	"0"	"survey"	"event"	"bar1"	"read"	"61.498449802963535"	"23.76621490406116"	"2017-09-14 19:23:00.000"
"56Mrhppi"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49150208923452"	"23.760135807643763"	"2017-09-14 17:23:00.000"
"9dXIyK25"	"0"	"advert"	"event"	"bar1"	"history"	"61.498248269106135"	"23.757229990056587"	"2017-09-14 16:08:00.000"
"6Xh0elPk"	"0"	"data"	"announcement"	"bar1"	"read"	"61.50304805076717"	"23.773964749259633"	"2017-09-14 20:31:00.000"
"YnSzqH7D"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.49380399937762"	"23.74075488297185"	"2017-09-14 17:41:00.000"
"f2vUd9GS"	"0"	"survey"	"commercial"	"bar1"	"swipe_away"	"61.495446974850154"	"23.772233570452144"	"2017-09-14 17:39:00.000"
"YhY7vOcc"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49522657229242"	"23.77198710085823"	"2017-09-14 18:34:00.000"
"7dLVI2ze"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.501896211178384"	"23.739064452777967"	"2017-09-14 17:36:00.000"
"WvkxIBF5"	"0"	"advert"	"commercial"	"bar1"	"close"	"61.49542290859674"	"23.7345710130822"	"2017-09-14 17:13:00.000"
"KAJwKsH8"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.495604946533895"	"23.762303893665855"	"2017-09-14 17:07:00.000"
"YBu772ay"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.502284555910386"	"23.77387730632557"	"2017-09-14 20:24:00.000"
"cPZGIYX2"	"0"	"advert"	"event"	"bar1"	"swipe_away"	"61.5010054848678"	"23.752914480475408"	"2017-09-14 19:46:00.000"
"YzVOJVia"	"0"	"data"	"commercial"	"bar1"	"close"	"61.492253503573835"	"23.75658803961897"	"2017-09-14 21:28:00.000"
"Ma0cEt3D"	"0"	"survey"	"announcement"	"bar1"	"history"	"61.50172963162905"	"23.773270434454954"	"2017-09-14 18:22:00.000"
"6m7cOn9f"	"0"	"advert"	"commercial"	"bar1"	"answer"	"61.492987414087004"	"23.771962852144448"	"2017-09-14 17:37:00.000"
"tGTn2HJn"	"0"	"advert"	"non-commercial"	"bar1"	"close"	"61.493003256552626"	"23.745707882291597"	"2017-09-14 19:53:00.000"
"NrpAQc5H"	"0"	"data"	"commercial"	"bar1"	"read"	"61.49314285746592"	"23.76094795474099"	"2017-09-14 16:30:00.000"
"VMB2pZ5U"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.494320302553675"	"23.747567850995956"	"2017-09-14 20:35:00.000"
"maQQPM4N"	"0"	"advert"	"event"	"bar1"	"show"	"61.5005014035736"	"23.747738974961756"	"2017-09-14 18:16:00.000"
"5dd0SCFL"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.50095002330644"	"23.7386484497016"	"2017-09-14 21:34:00.000"
"WVQHaovg"	"0"	"survey"	"event"	"bar1"	"close"	"61.501397022078635"	"23.743346700652946"	"2017-09-14 19:32:00.000"
"Xmc7NVfS"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.495032931537395"	"23.76517129285532"	"2017-09-14 18:32:00.000"
"3ixl0IrJ"	"0"	"survey"	"announcement"	"bar1"	"read"	"61.493358728552224"	"23.762578506267193"	"2017-09-14 20:15:00.000"
"u2A5a8bC"	"0"	"advert"	"event"	"bar1"	"answer"	"61.50010835898652"	"23.745810890687277"	"2017-09-14 20:05:00.000"
"w7Sqx74e"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.49498815977769"	"23.75265039289104"	"2017-09-14 17:37:00.000"
"VdKzmDBV"	"0"	"survey"	"announcement"	"bar1"	"show"	"61.491564650814"	"23.755420551214954"	"2017-09-14 16:07:00.000"
"hsXThOts"	"0"	"survey"	"non-commercial"	"bar1"	"read"	"61.491744942214915"	"23.761152126528902"	"2017-09-14 20:28:00.000"
"xIWYTRse"	"0"	"data"	"non-commercial"	"bar1"	"trigger"	"61.49627049401268"	"23.771104114890523"	"2017-09-14 17:16:00.000"
"hiRZYgIB"	"0"	"data"	"commercial"	"bar1"	"read"	"61.49131640083433"	"23.764958332239967"	"2017-09-14 17:04:00.000"
"h57Xvxq4"	"0"	"survey"	"non-commercial"	"bar1"	"close"	"61.497702626789845"	"23.7345100295073"	"2017-09-14 16:25:00.000"
"85gLH8jS"	"0"	"survey"	"announcement"	"bar1"	"history"	"61.49149582000342"	"23.752096972937462"	"2017-09-14 16:58:00.000"
"ARaN738A"	"0"	"survey"	"commercial"	"bar1"	"trigger"	"61.495157314666805"	"23.737208979365445"	"2017-09-14 17:38:00.000"
"vaon180Y"	"0"	"data"	"event"	"bar1"	"history"	"61.494404415926454"	"23.738686581255173"	"2017-09-14 20:22:00.000"
"xxsCRUWO"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.49840913502412"	"23.75060647986537"	"2017-09-14 16:25:00.000"
"XnETCdyM"	"0"	"advert"	"event"	"bar1"	"close"	"61.49547011112303"	"23.764152242617257"	"2017-09-14 17:36:00.000"
"27nLgEGo"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.503067417544884"	"23.763693371611502"	"2017-09-14 17:11:00.000"
"VdKzmDBV"	"0"	"advert"	"event"	"bar1"	"read"	"61.50209923884415"	"23.741485096748722"	"2017-09-14 16:40:00.000"
"yXdwU5sx"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.50165094540234"	"23.74710373836585"	"2017-09-14 20:56:00.000"
"D0vgWN88"	"0"	"data"	"announcement"	"bar1"	"read"	"61.50193588255591"	"23.762584214376357"	"2017-09-14 16:10:00.000"
"tQW3D9hM"	"0"	"survey"	"announcement"	"bar1"	"show"	"61.49761869691941"	"23.74132675535665"	"2017-09-14 17:45:00.000"
"yrOir1Fu"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.5012275053717"	"23.766317693035653"	"2017-09-14 19:20:00.000"
"pgDiqRu3"	"0"	"data"	"commercial"	"bar1"	"trigger"	"61.49252860084175"	"23.75240882394608"	"2017-09-14 18:33:00.000"
"873HJcBm"	"0"	"data"	"commercial"	"bar1"	"swipe_away"	"61.49914957289663"	"23.771268153688254"	"2017-09-14 20:06:00.000"
"CroxTQ0j"	"0"	"survey"	"non-commercial"	"bar1"	"read"	"61.49698541422496"	"23.760194538921166"	"2017-09-14 18:12:00.000"
"F3ozAcM3"	"0"	"data"	"commercial"	"bar1"	"close"	"61.49933440975747"	"23.770445919308305"	"2017-09-14 19:05:00.000"
"fAEwwgoV"	"0"	"advert"	"event"	"bar1"	"swipe_away"	"61.49973683185281"	"23.76015880809183"	"2017-09-14 18:28:00.000"
"57baQizO"	"0"	"survey"	"event"	"bar1"	"answer"	"61.49958526138246"	"23.75088063134377"	"2017-09-14 18:56:00.000"
"qIBCVCva"	"0"	"advert"	"announcement"	"bar1"	"read"	"61.4948848530558"	"23.73717835622189"	"2017-09-14 18:28:00.000"
"V96L4JR2"	"0"	"data"	"non-commercial"	"bar1"	"read"	"61.50224191878388"	"23.74744079498325"	"2017-09-14 16:47:00.000"
"vTTQQsv2"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.49076142600796"	"23.74338811036932"	"2017-09-14 16:45:00.000"
"2CgMluPV"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.496159015522764"	"23.75486200211731"	"2017-09-14 18:57:00.000"
"7PKd3qlX"	"0"	"advert"	"announcement"	"bar1"	"read"	"61.50241351587064"	"23.744109424065687"	"2017-09-14 20:42:00.000"
"UW9WTt0a"	"0"	"survey"	"commercial"	"bar1"	"show"	"61.492902644727366"	"23.74538750155016"	"2017-09-14 17:11:00.000"
"w7Sqx74e"	"0"	"advert"	"event"	"bar1"	"answer"	"61.5017076473955"	"23.755385650112522"	"2017-09-14 17:09:00.000"
"lBxgi0vG"	"0"	"survey"	"event"	"bar1"	"show"	"61.49559093543588"	"23.7365827558032"	"2017-09-14 17:57:00.000"
"58XXUHCT"	"0"	"data"	"announcement"	"bar1"	"answer"	"61.49781317959343"	"23.773517983803977"	"2017-09-14 19:35:00.000"
"HARhpY4a"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.50160950579097"	"23.765905010747986"	"2017-09-14 21:37:00.000"
"8KzpZX3E"	"0"	"advert"	"commercial"	"bar1"	"answer"	"61.50251921185757"	"23.76880069541405"	"2017-09-14 20:49:00.000"
"J6oboPFg"	"0"	"survey"	"announcement"	"bar1"	"read"	"61.492855188766256"	"23.74793198054166"	"2017-09-14 17:05:00.000"
"IfilTg91"	"0"	"data"	"announcement"	"bar1"	"read"	"61.490805365714635"	"23.759314352632632"	"2017-09-14 16:11:00.000"
"ue90vhE0"	"0"	"survey"	"commercial"	"bar1"	"show"	"61.499086926303"	"23.76842053527831"	"2017-09-14 20:24:00.000"
"uaytqwVK"	"0"	"survey"	"event"	"bar1"	"history"	"61.500896256649604"	"23.76494644469655"	"2017-09-14 21:57:00.000"
"oqxdZtIK"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.498578808677685"	"23.767082433068026"	"2017-09-14 16:02:00.000"
"yLdysys9"	"0"	"advert"	"event"	"bar1"	"read"	"61.49983234742308"	"23.75917483120604"	"2017-09-14 18:60:00.000"
"xVfG1gVn"	"0"	"advert"	"announcement"	"bar1"	"show"	"61.50150714219899"	"23.760085010496255"	"2017-09-14 21:41:00.000"
"U4i73IFR"	"0"	"data"	"commercial"	"bar1"	"answer"	"61.50122898342168"	"23.737543674142078"	"2017-09-14 17:20:00.000"
"a0iUmHov"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.50094058769881"	"23.765811016562875"	"2017-09-14 21:07:00.000"
"rzjADHgq"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.50049290324816"	"23.743357630390957"	"2017-09-14 20:44:00.000"
"U7oulZUP"	"0"	"survey"	"event"	"bar1"	"swipe_away"	"61.492526238210736"	"23.75389940516263"	"2017-09-14 21:50:00.000"
"t8xdbmES"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.490556163495135"	"23.75986032330142"	"2017-09-14 19:04:00.000"
"MLhfj6Fr"	"0"	"survey"	"non-commercial"	"bar1"	"swipe_away"	"61.496582873683494"	"23.746551877898938"	"2017-09-14 17:44:00.000"
"uaytqwVK"	"0"	"data"	"event"	"bar1"	"read"	"61.493753970111925"	"23.770268999137095"	"2017-09-14 16:07:00.000"
"euiaTFWn"	"0"	"survey"	"non-commercial"	"bar1"	"trigger"	"61.49330169174828"	"23.735802168066062"	"2017-09-14 19:03:00.000"
"NM24bpPp"	"0"	"survey"	"commercial"	"bar1"	"swipe_away"	"61.4951218872631"	"23.748354932118986"	"2017-09-14 21:06:00.000"
"0EJe4B0D"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.50337014308531"	"23.771280235593828"	"2017-09-14 21:28:00.000"
"SymGh0R7"	"0"	"survey"	"commercial"	"bar1"	"swipe_away"	"61.491029264066455"	"23.739472834205596"	"2017-09-14 21:05:00.000"
"WzDpVYAE"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.49290999765554"	"23.744402784578917"	"2017-09-14 17:51:00.000"
"iVg9lM0K"	"0"	"advert"	"non-commercial"	"bar1"	"show"	"61.499758699066405"	"23.755792106973132"	"2017-09-14 17:16:00.000"
"nn2UMF2A"	"0"	"advert"	"non-commercial"	"bar1"	"close"	"61.50291217922934"	"23.74912015474307"	"2017-09-14 16:00:00.000"
"AqbXtNJn"	"0"	"survey"	"announcement"	"bar1"	"read"	"61.494629551488785"	"23.76147209277626"	"2017-09-14 19:30:00.000"
"W0JL1uv6"	"0"	"survey"	"event"	"bar1"	"swipe_away"	"61.49727971837082"	"23.734640006662396"	"2017-09-14 21:59:00.000"
"Qsnu75c6"	"0"	"data"	"event"	"bar1"	"history"	"61.50183672042817"	"23.747277061951955"	"2017-09-14 21:21:00.000"
"R24Vo0XV"	"0"	"data"	"commercial"	"bar1"	"answer"	"61.49699998012821"	"23.75678877070244"	"2017-09-14 17:18:00.000"
"IihYiKte"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.49900187725739"	"23.77372602869542"	"2017-09-14 21:58:00.000"
"CyBLsCQe"	"0"	"data"	"commercial"	"bar1"	"answer"	"61.49598750748107"	"23.741813315059062"	"2017-09-14 17:06:00.000"
"jsWFkB2t"	"0"	"advert"	"event"	"bar1"	"answer"	"61.49488120443756"	"23.764797180116314"	"2017-09-14 19:53:00.000"
"wW52zLq1"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.4991435175842"	"23.769724385130623"	"2017-09-14 21:52:00.000"
"Kj9f0Bf8"	"0"	"data"	"event"	"bar1"	"swipe_away"	"61.493143678738384"	"23.749887969328096"	"2017-09-14 19:35:00.000"
"PvktwK5Z"	"0"	"data"	"commercial"	"bar1"	"read"	"61.500994515308236"	"23.750113304918504"	"2017-09-14 16:46:00.000"
"Gd0X3FrY"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.492927801953066"	"23.762506799846257"	"2017-09-14 20:21:00.000"
"Y63wLN6G"	"0"	"survey"	"commercial"	"bar1"	"answer"	"61.49796920485161"	"23.748714102631112"	"2017-09-14 18:14:00.000"
"LP3hUi4t"	"0"	"data"	"event"	"bar1"	"history"	"61.49174090239314"	"23.758615249517018"	"2017-09-14 20:17:00.000"
"2LnWCGWD"	"0"	"data"	"commercial"	"bar1"	"show"	"61.500954484993485"	"23.735179579163958"	"2017-09-14 18:37:00.000"
"cXfvSB56"	"0"	"data"	"commercial"	"bar1"	"history"	"61.49046835694114"	"23.746181248125612"	"2017-09-14 19:29:00.000"
"lcnAGEQY"	"0"	"advert"	"commercial"	"bar1"	"show"	"61.49960100825248"	"23.740664840696255"	"2017-09-14 21:58:00.000"
"8pS4aGkB"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.50083811578773"	"23.753431978029678"	"2017-09-14 20:31:00.000"
"b32Q3nEl"	"0"	"data"	"event"	"bar1"	"swipe_away"	"61.49840268020017"	"23.741481566345882"	"2017-09-14 21:05:00.000"
"He73gBq3"	"0"	"advert"	"commercial"	"bar1"	"show"	"61.495660762167105"	"23.74863825445399"	"2017-09-14 19:36:00.000"
"ss7uKC8N"	"0"	"survey"	"announcement"	"bar1"	"show"	"61.49769361068337"	"23.77051463919463"	"2017-09-14 19:56:00.000"
"NM24bpPp"	"0"	"data"	"announcement"	"bar1"	"read"	"61.49436741379104"	"23.754730964889347"	"2017-09-14 16:19:00.000"
